"playerId","pre_influence","post_influence","trial","group_pair","truth","task","soc_info","analysis","dataset","communication"
"wh6GP7SBENzHyXGTA",450000,450000,"KBCAnJ5ZGDtubsjgM_1","KBCAnJ5ZGDtubsjgM",807693,"Consider this crowdf",528750,"replication2","replication2","Discussion"
"fhSjaTPba9zvASqRu",800000,760000,"KBCAnJ5ZGDtubsjgM_2","KBCAnJ5ZGDtubsjgM",807693,"Consider this crowdf",730771,"replication2","replication2","Discussion"
"g79gns7THXheNmBrL",400000,4e+05,"KBCAnJ5ZGDtubsjgM_1","KBCAnJ5ZGDtubsjgM",807693,"Consider this crowdf",528750,"replication2","replication2","Discussion"
"87hNXByMBhBH4PhEQ",800000,750000,"KBCAnJ5ZGDtubsjgM_2","KBCAnJ5ZGDtubsjgM",807693,"Consider this crowdf",730771,"replication2","replication2","Discussion"
"pWwaofGaXbrxW7vd8",750000,750000,"KBCAnJ5ZGDtubsjgM_2","KBCAnJ5ZGDtubsjgM",807693,"Consider this crowdf",730771,"replication2","replication2","Discussion"
"ngS6h6eabJRmfkpjp",750009,750006,"KBCAnJ5ZGDtubsjgM_2","KBCAnJ5ZGDtubsjgM",807693,"Consider this crowdf",730771,"replication2","replication2","Discussion"
"EBjKGbJDyxNTqSS5P",500000,5e+05,"KBCAnJ5ZGDtubsjgM_1","KBCAnJ5ZGDtubsjgM",807693,"Consider this crowdf",528750,"replication2","replication2","Discussion"
"r9iaJvpcnBHjBSn5j",450000,1e+05,"KBCAnJ5ZGDtubsjgM_1","KBCAnJ5ZGDtubsjgM",807693,"Consider this crowdf",528750,"replication2","replication2","Discussion"
"Rde3JFSLwG2cHEkeK",750008,750006,"KBCAnJ5ZGDtubsjgM_2","KBCAnJ5ZGDtubsjgM",807693,"Consider this crowdf",730771,"replication2","replication2","Discussion"
"ZMwnRna4zud7JpdZy",750000,6e+05,"KBCAnJ5ZGDtubsjgM_1","KBCAnJ5ZGDtubsjgM",807693,"Consider this crowdf",528750,"replication2","replication2","Discussion"
"DFar3mhubd2FeSRDv",900000,9e+05,"KBCAnJ5ZGDtubsjgM_2","KBCAnJ5ZGDtubsjgM",807693,"Consider this crowdf",730771,"replication2","replication2","Discussion"
"ZM8ZSyLQCxXtBshmg",750006,170000,"KBCAnJ5ZGDtubsjgM_2","KBCAnJ5ZGDtubsjgM",807693,"Consider this crowdf",730771,"replication2","replication2","Discussion"
"NnJ2KXKQWTFhTFw8W",750000,750000,"KBCAnJ5ZGDtubsjgM_1","KBCAnJ5ZGDtubsjgM",807693,"Consider this crowdf",528750,"replication2","replication2","Discussion"
"bfZfwu9cWrRoYy4RR",750000,750000,"KBCAnJ5ZGDtubsjgM_2","KBCAnJ5ZGDtubsjgM",807693,"Consider this crowdf",730771,"replication2","replication2","Discussion"
"zJxfnPk2qiXyzeBFR",500000,5e+05,"KBCAnJ5ZGDtubsjgM_1","KBCAnJ5ZGDtubsjgM",807693,"Consider this crowdf",528750,"replication2","replication2","Discussion"
"Gx6d2Gfahvatpkguf",300000,5e+05,"KBCAnJ5ZGDtubsjgM_1","KBCAnJ5ZGDtubsjgM",807693,"Consider this crowdf",528750,"replication2","replication2","Discussion"
"GbR2RPGFyeD2CgJNA",600000,650000,"KBCAnJ5ZGDtubsjgM_2","KBCAnJ5ZGDtubsjgM",807693,"Consider this crowdf",730771,"replication2","replication2","Discussion"
"FmzRaLiheyCX5BQYA",400000,4e+05,"KBCAnJ5ZGDtubsjgM_1","KBCAnJ5ZGDtubsjgM",807693,"Consider this crowdf",528750,"replication2","replication2","Discussion"
"dokmWfCz294yGhND4",800000,750000,"KBCAnJ5ZGDtubsjgM_2","KBCAnJ5ZGDtubsjgM",807693,"Consider this crowdf",730771,"replication2","replication2","Discussion"
"P2kryBzdkmzmuRLcq",13,13,"Ed44XjpPeTLhesymM_1","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",11.7647058823529,"replication2","replication2","Discussion"
"YQpmGsTRSmqJLNWGK",12,40,"Ed44XjpPeTLhesymM_1","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",11.7647058823529,"replication2","replication2","Discussion"
"DbgQKPpSGhKYoHyKa",5,60,"Ed44XjpPeTLhesymM_1","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",11.7647058823529,"replication2","replication2","Discussion"
"RpQBRncTEWToyjZTN",35,40,"Ed44XjpPeTLhesymM_2","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",29.3571428571429,"replication2","replication2","Discussion"
"vtXPdc2nzRPJJoKaZ",25,52,"Ed44XjpPeTLhesymM_1","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",11.7647058823529,"replication2","replication2","Discussion"
"5kwSFKQaFR74bQQPf",10,56,"Ed44XjpPeTLhesymM_1","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",11.7647058823529,"replication2","replication2","Discussion"
"n7xLqMKSW2ZBrcKqb",6,55,"Ed44XjpPeTLhesymM_1","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",11.7647058823529,"replication2","replication2","Discussion"
"yQHMeKXikyTsbPgoC",17,55,"Ed44XjpPeTLhesymM_1","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",11.7647058823529,"replication2","replication2","Discussion"
"a4dLBXk9WTnNziQrs",6,54,"Ed44XjpPeTLhesymM_1","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",11.7647058823529,"replication2","replication2","Discussion"
"zpJ7H3y7A5qhJYX3T",15,55,"Ed44XjpPeTLhesymM_1","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",11.7647058823529,"replication2","replication2","Discussion"
"RRLMxcMCLM2zNPs9q",20,56,"Ed44XjpPeTLhesymM_2","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",29.3571428571429,"replication2","replication2","Discussion"
"HgNq5bbJtDTcpqL6x",40,56,"Ed44XjpPeTLhesymM_2","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",29.3571428571429,"replication2","replication2","Discussion"
"dLrbw6zhPy6JsjhMn",29,56,"Ed44XjpPeTLhesymM_2","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",29.3571428571429,"replication2","replication2","Discussion"
"3oChLyBDKFqDxETLc",32,75,"Ed44XjpPeTLhesymM_2","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",29.3571428571429,"replication2","replication2","Discussion"
"tTsjPDdMnqAMHNf6t",35,56,"Ed44XjpPeTLhesymM_2","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",29.3571428571429,"replication2","replication2","Discussion"
"4xmJcdAceextnbz4c",35,35,"Ed44XjpPeTLhesymM_2","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",29.3571428571429,"replication2","replication2","Discussion"
"fukpZBSfZMeGQHKJX",8,16,"Ed44XjpPeTLhesymM_1","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",11.7647058823529,"replication2","replication2","Discussion"
"2Z9B3xzW3rNwQRiL3",25,56,"Ed44XjpPeTLhesymM_2","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",29.3571428571429,"replication2","replication2","Discussion"
"4ePp42oDs5td5tki3",35,65,"Ed44XjpPeTLhesymM_2","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",29.3571428571429,"replication2","replication2","Discussion"
"Eqzk8jmXErfMqoadN",6,50,"Ed44XjpPeTLhesymM_1","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",11.7647058823529,"replication2","replication2","Discussion"
"jgtRkHPRNyb7TASmZ",20,40,"Ed44XjpPeTLhesymM_1","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",11.7647058823529,"replication2","replication2","Discussion"
"FceCv5kyuPvNyM86A",15,55,"Ed44XjpPeTLhesymM_1","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",11.7647058823529,"replication2","replication2","Discussion"
"iLcSLWZzgY9ZssJoc",10,50,"Ed44XjpPeTLhesymM_1","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",11.7647058823529,"replication2","replication2","Discussion"
"pJx5DRm9jSQaDZfNT",14,50,"Ed44XjpPeTLhesymM_1","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",11.7647058823529,"replication2","replication2","Discussion"
"NAocRey7nWuJ7Nmeu",14,56,"Ed44XjpPeTLhesymM_2","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",29.3571428571429,"replication2","replication2","Discussion"
"cEkjNtjTKP9hEEQeC",32,75.96,"Ed44XjpPeTLhesymM_2","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",29.3571428571429,"replication2","replication2","Discussion"
"8XB9ptaSWQWdZKxFp",6,55,"Ed44XjpPeTLhesymM_1","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",11.7647058823529,"replication2","replication2","Discussion"
"4AGsCqTZ3RTcoWerf",12,50,"Ed44XjpPeTLhesymM_1","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",11.7647058823529,"replication2","replication2","Discussion"
"MmMhxBwxeqjCeQQh2",32,50,"Ed44XjpPeTLhesymM_2","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",29.3571428571429,"replication2","replication2","Discussion"
"gqs7DrjPPhZti6D48",32,75,"Ed44XjpPeTLhesymM_2","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",29.3571428571429,"replication2","replication2","Discussion"
"wtDpPbiA3aMeE46XH",15,56,"Ed44XjpPeTLhesymM_2","Ed44XjpPeTLhesymM",75.96,"This painting by Cla",29.3571428571429,"replication2","replication2","Discussion"
"jmRNvwmYNyfTCMnsf",2,45,"jeCatLsLMQTAGLRFz_1","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",13.75,"replication2","replication2","Discussion"
"FpoE6QYL6dtETYsbF",45,40,"jeCatLsLMQTAGLRFz_1","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",13.75,"replication2","replication2","Discussion"
"bmHzmfbpTkvnNdnN6",41,48.55,"jeCatLsLMQTAGLRFz_2","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",45.6,"replication2","replication2","Discussion"
"aGSps6mewjtwSCrNu",3,30,"jeCatLsLMQTAGLRFz_1","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",13.75,"replication2","replication2","Discussion"
"ThDMebNu3duiSdxM3",55,56,"jeCatLsLMQTAGLRFz_2","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",45.6,"replication2","replication2","Discussion"
"Jh2q3EhuPTkou5CmM",60,55,"jeCatLsLMQTAGLRFz_2","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",45.6,"replication2","replication2","Discussion"
"xG6bYojYydLLZDTmB",40,55,"jeCatLsLMQTAGLRFz_2","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",45.6,"replication2","replication2","Discussion"
"4LZ9nc6j82TL47Bmf",4,20,"jeCatLsLMQTAGLRFz_1","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",13.75,"replication2","replication2","Discussion"
"Jv8Pq3RS7CXiToSjA",4,45,"jeCatLsLMQTAGLRFz_1","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",13.75,"replication2","replication2","Discussion"
"6Cm4YaDoino6KTxH4",54,55,"jeCatLsLMQTAGLRFz_2","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",45.6,"replication2","replication2","Discussion"
"AYbg85LqpPxQzBrQx",100,20167,"jeCatLsLMQTAGLRFz_2","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",45.6,"replication2","replication2","Discussion"
"6XLFfqnTxJAo7P9Mh",50,50,"jeCatLsLMQTAGLRFz_2","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",45.6,"replication2","replication2","Discussion"
"EdhLfNfpviuTBFBT9",40,45,"jeCatLsLMQTAGLRFz_1","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",13.75,"replication2","replication2","Discussion"
"874Lza7c77JDcG45w",4,57,"jeCatLsLMQTAGLRFz_2","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",45.6,"replication2","replication2","Discussion"
"rcxZHL3HrgQoSyg2W",3,NA,"jeCatLsLMQTAGLRFz_1","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",13.75,"replication2","replication2","Discussion"
"xLTQ4ut43YkEqexC5",56,56,"jeCatLsLMQTAGLRFz_2","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",45.6,"replication2","replication2","Discussion"
"xEXSvkyPGFE3pKcYP",3,40,"jeCatLsLMQTAGLRFz_1","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",13.75,"replication2","replication2","Discussion"
"muREQqCmrgEiX9jGX",5,56,"jeCatLsLMQTAGLRFz_2","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",45.6,"replication2","replication2","Discussion"
"zzjHFeKjw2YLanxJe",5,45,"jeCatLsLMQTAGLRFz_1","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",13.75,"replication2","replication2","Discussion"
"eTnHYisWSB6xaSHxK",3,4,"jeCatLsLMQTAGLRFz_1","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",13.75,"replication2","replication2","Discussion"
"4Z27Gyv66MEQTtSDv",5,55,"jeCatLsLMQTAGLRFz_2","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",45.6,"replication2","replication2","Discussion"
"GMKqBHxz8phsBRBcs",5,NA,"jeCatLsLMQTAGLRFz_1","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",13.75,"replication2","replication2","Discussion"
"TXGDuTv6kNTx3GD8N",3,45,"jeCatLsLMQTAGLRFz_1","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",13.75,"replication2","replication2","Discussion"
"zBN2eHCoGxYnWYcR3",60,60,"jeCatLsLMQTAGLRFz_2","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",45.6,"replication2","replication2","Discussion"
"xidaH4D47v6SsxgLs",85,85,"jeCatLsLMQTAGLRFz_2","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",45.6,"replication2","replication2","Discussion"
"WKBhCdzcRWZhMd3Nw",3,45,"jeCatLsLMQTAGLRFz_1","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",13.75,"replication2","replication2","Discussion"
"bL9AxRz9952X92dgH",55,55,"jeCatLsLMQTAGLRFz_2","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",45.6,"replication2","replication2","Discussion"
"G93sga4ahny8dtswa",50,76,"jeCatLsLMQTAGLRFz_2","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",45.6,"replication2","replication2","Discussion"
"xtgwuHNx7SSNmfFcM",5,5.5,"jeCatLsLMQTAGLRFz_2","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",45.6,"replication2","replication2","Discussion"
"f9Cw6uMJFKogYxmgH",5,45,"jeCatLsLMQTAGLRFz_1","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",13.75,"replication2","replication2","Discussion"
"TaNn6TXYfR3Shyvn8",4,75,"jeCatLsLMQTAGLRFz_2","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",45.6,"replication2","replication2","Discussion"
"LanKryHGXWtjiGeMr",55,57,"jeCatLsLMQTAGLRFz_2","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",45.6,"replication2","replication2","Discussion"
"inAzHDxJ36CgjhTvB",63,110,"jeCatLsLMQTAGLRFz_2","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",45.6,"replication2","replication2","Discussion"
"si5ZQnB766gAjaDEw",52,45,"jeCatLsLMQTAGLRFz_1","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",13.75,"replication2","replication2","Discussion"
"4yJKTX9SYzgHitM7o",65,70,"jeCatLsLMQTAGLRFz_2","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",45.6,"replication2","replication2","Discussion"
"kxNwd9Msg2H8dibGh",40,56,"jeCatLsLMQTAGLRFz_1","jeCatLsLMQTAGLRFz",75.96,"This painting by Cla",13.75,"replication2","replication2","Discussion"
"552KyJP4CDo2XBDg2",500000,5e+05,"xRuwgpeNbCztTjXZs_1","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",560235.294117647,"replication2","replication2","Delphi"
"HG8ZiLzHyxjTBzLkZ",717007,689997,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"nvptmQ7rHFu6ZCuB7",650000,635000,"xRuwgpeNbCztTjXZs_1","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",560235.294117647,"replication2","replication2","Delphi"
"6Zz9BuTXM4m4AEAB8",500000,525000,"xRuwgpeNbCztTjXZs_1","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",560235.294117647,"replication2","replication2","Delphi"
"i6AtKgki9jx6ezezJ",750000,680000,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"5C3BcAWGcTxG3vMnB",750000,7e+05,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"eBuWwAEE85DmCN5yX",500000,NA,"xRuwgpeNbCztTjXZs_1","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",560235.294117647,"replication2","replication2","Delphi"
"qrCa6ZB858RzwswyQ",700000,653000,"xRuwgpeNbCztTjXZs_1","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",560235.294117647,"replication2","replication2","Delphi"
"t2vxxzTvrYzzaSbPw",550000,688155,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"ExkbeMTpnZZw8hsQN",700000,7e+05,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"j9GZ5fuYkBrnyfYhd",600000,NA,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"BHBd3vPgtArzzToW3",615000,580000,"xRuwgpeNbCztTjXZs_1","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",560235.294117647,"replication2","replication2","Delphi"
"JaXcRdRTDcEFdwBHe",725000,690000,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"weJdLHeKotA3dqbnm",675000,680000,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"f2i92Q88yMFMo9yP7",500000,590000,"xRuwgpeNbCztTjXZs_1","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",560235.294117647,"replication2","replication2","Delphi"
"BmAbytaRFda2e7DZN",750000,7e+05,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"HJPcj9b5JKuEorFLr",600000,580000,"xRuwgpeNbCztTjXZs_1","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",560235.294117647,"replication2","replication2","Delphi"
"rRvxWWA27qPxJZdjS",659000,637500,"xRuwgpeNbCztTjXZs_1","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",560235.294117647,"replication2","replication2","Delphi"
"97FTEZ2SF7T7nbAmy",750000,750000,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"NtBaRYiYjvDarB5SK",700000,686000,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"jmQGyGiGhtRKEzmPy",700000,715000,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"wn4uwDK5zWBZR3yan",500000,575000,"xRuwgpeNbCztTjXZs_1","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",560235.294117647,"replication2","replication2","Delphi"
"JSzZFPNTYS4F37Er7",700000,698000,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"XmPqoZXv6CWeBRu4s",600000,6e+05,"xRuwgpeNbCztTjXZs_1","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",560235.294117647,"replication2","replication2","Delphi"
"XwcoN9HD2J7xksgtk",540000,685000,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"8DNGrsMwxSgdf9wXG",500000,575000,"xRuwgpeNbCztTjXZs_1","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",560235.294117647,"replication2","replication2","Delphi"
"vviuFNT7Rwac8FreX",500000,555000,"xRuwgpeNbCztTjXZs_1","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",560235.294117647,"replication2","replication2","Delphi"
"PSCMtTHYoSZnFztA8",500000,625000,"xRuwgpeNbCztTjXZs_1","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",560235.294117647,"replication2","replication2","Delphi"
"WPJogF8fzptgrMYM5",550000,NA,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"zeCFfu9FES49HtxfB",600000,692000,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"CcjLk4exvSMYitBFc",700000,695000,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"8qrxgWjrnBsaf7orQ",500000,578000,"xRuwgpeNbCztTjXZs_1","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",560235.294117647,"replication2","replication2","Delphi"
"XkFR5WsfZY4WrdNL3",750000,7e+05,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"7cDvtEMowPheJjogZ",550000,742657,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"GBgix4Njzo3e6kydX",600000,7e+05,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"Th64ZuWSJS5p7YSNY",500000,555000,"xRuwgpeNbCztTjXZs_1","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",560235.294117647,"replication2","replication2","Delphi"
"yB9fb6rtnwcnvGC4a",700000,NA,"xRuwgpeNbCztTjXZs_1","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",560235.294117647,"replication2","replication2","Delphi"
"u4zYtBkxcDTQ7mqJX",750000,695000,"xRuwgpeNbCztTjXZs_2","xRuwgpeNbCztTjXZs",807693,"Consider this crowdf",671762.238095238,"replication2","replication2","Delphi"
"fBmeTZJon5Aa2TtBg",751000,751000,"b5PRvzfyRqHtm6hwY_2","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",691238.117647059,"replication2","replication2","Delphi"
"ve8FGLPTLexg8GKYb",500000,NA,"b5PRvzfyRqHtm6hwY_1","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",579545.454545455,"replication2","replication2","Delphi"
"dDBwtBCZtNR4tS74i",500000,598000,"b5PRvzfyRqHtm6hwY_1","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",579545.454545455,"replication2","replication2","Delphi"
"fbQ9zNwierjDoFzQX",500000,750000,"b5PRvzfyRqHtm6hwY_2","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",691238.117647059,"replication2","replication2","Delphi"
"mk8sRsh9ookxhExga",750006,749865.3,"b5PRvzfyRqHtm6hwY_2","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",691238.117647059,"replication2","replication2","Delphi"
"4Fd3PatevKrk58mw5",500000,550000,"b5PRvzfyRqHtm6hwY_1","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",579545.454545455,"replication2","replication2","Delphi"
"EFXKnHLFyNLCHNbhd",750000,7e+05,"b5PRvzfyRqHtm6hwY_1","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",579545.454545455,"replication2","replication2","Delphi"
"5icKEg2wFYLq4Bh88",500000,605000,"b5PRvzfyRqHtm6hwY_1","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",579545.454545455,"replication2","replication2","Delphi"
"jAXkMHboZ8LgjKWx8",750000,6e+05,"b5PRvzfyRqHtm6hwY_1","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",579545.454545455,"replication2","replication2","Delphi"
"umE4WfRQB5Ek5EbEt",500000,595000,"b5PRvzfyRqHtm6hwY_1","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",579545.454545455,"replication2","replication2","Delphi"
"FRJmLvf6A73BEBTCZ",500000,575000,"b5PRvzfyRqHtm6hwY_1","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",579545.454545455,"replication2","replication2","Delphi"
"W7EPdsiMiiG2pg7hr",750006,750006,"b5PRvzfyRqHtm6hwY_2","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",691238.117647059,"replication2","replication2","Delphi"
"7ShEqWwFdoXHpB59t",750000,745000,"b5PRvzfyRqHtm6hwY_2","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",691238.117647059,"replication2","replication2","Delphi"
"K6bk7rLCcZf4o75hK",500000,575000,"b5PRvzfyRqHtm6hwY_1","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",579545.454545455,"replication2","replication2","Delphi"
"pCvWd6JdonmX7SNo9",500000,6e+05,"b5PRvzfyRqHtm6hwY_1","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",579545.454545455,"replication2","replication2","Delphi"
"zw7uotTRnFFXJHyoC",500000,5e+05,"b5PRvzfyRqHtm6hwY_1","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",579545.454545455,"replication2","replication2","Delphi"
"2aX5tebdEzGdCif3o",750006,750006,"b5PRvzfyRqHtm6hwY_2","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",691238.117647059,"replication2","replication2","Delphi"
"W5RZGREnSJx5c8Shy",750000,750000,"b5PRvzfyRqHtm6hwY_1","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",579545.454545455,"replication2","replication2","Delphi"
"Cx44v97gmBhL3itty",500000,750006,"b5PRvzfyRqHtm6hwY_2","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",691238.117647059,"replication2","replication2","Delphi"
"bv7sBWnWJyXmZ2CMx",750000,750000,"b5PRvzfyRqHtm6hwY_1","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",579545.454545455,"replication2","replication2","Delphi"
"E8Rt7Xt9YXtgLPGLY",500000,750006,"b5PRvzfyRqHtm6hwY_1","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",579545.454545455,"replication2","replication2","Delphi"
"iSapmHzf6igSynjoP",750000,750006,"b5PRvzfyRqHtm6hwY_2","b5PRvzfyRqHtm6hwY",807693,"Consider this crowdf",691238.117647059,"replication2","replication2","Delphi"
